Product ID*;Attribute (Name:Type:Position)*;Value (Value:Position)*
248;Terminy:select:1;17'00 21.11:6
248;Terminy:select:1;20'20 21.11:7
248;Terminy:select:1;17'00 22.11:8
248;Terminy:select:1;20'20 22.11:9
248;Terminy:select:1;17'00 23.11:10
248;Terminy:select:1;20'20 23.11:11
248;Terminy:select:1;17'00 24.11:12
248;Terminy:select:1;20'20 24.11:13
248;Terminy:select:1;17'00 25.11:14
248;Terminy:select:1;20'20 25.11:15
249;Terminy:select:1;11'00 18.11:0
249;Terminy:select:1;17'40 18.11:1
249;Terminy:select:1;10'30 19.11:2
249;Terminy:select:1;10'30 20.11:3
249;Terminy:select:1;10'30 21.11:4
249;Terminy:select:1;10'20 22.11:5
249;Terminy:select:1;10'20 23.11:6
249;Terminy:select:1;10'20 24.11:7
249;Terminy:select:1;10'20 25.11:8
250;Terminy:select:1;13'45 18.11:0
250;Terminy:select:1;16'00 18.11:1
250;Terminy:select:1;18'15 18.11:2
250;Terminy:select:1;20'30 18.11:3
250;Terminy:select:1;12'40 19.11:4
250;Terminy:select:1;16'30 19.11:5
250;Terminy:select:1;18'45 19.11:6
250;Terminy:select:1;21'10 19.11:7
250;Terminy:select:1;10'40 19.11:8
250;Terminy:select:1;12'30 20.11:9
250;Terminy:select:1;16'20 20.11:10
250;Terminy:select:1;18'45 20.11:11
250;Terminy:select:1;21'15 20.11:12
250;Terminy:select:1;12'30 21.11:13
250;Terminy:select:1;16'20 21.11:14
250;Terminy:select:1;18'45 21.11:15
250;Terminy:select:1;21'15 21.11:16
250;Terminy:select:1;12'30 22.11:17
250;Terminy:select:1;16'20 22.11:18
250;Terminy:select:1;18'45 22.11:19
250;Terminy:select:1;21'15 22.11:20
250;Terminy:select:1;12'30 23.11:21
250;Terminy:select:1;16'20 23.11:22
250;Terminy:select:1;18'45 23.11:23
250;Terminy:select:1;21'15 23.11:24
250;Terminy:select:1;12'30 24.11:25
250;Terminy:select:1;16'20 24.11:26
250;Terminy:select:1;18'45 24.11:27
250;Terminy:select:1;21'15 24.11:28
250;Terminy:select:1;12'40 25.11:29
250;Terminy:select:1;16'20 25.11:30
250;Terminy:select:1;18'45 25.11:31
250;Terminy:select:1;21'15 25.11:32
251;Terminy:select:1;13'10 18.11:0
251;Terminy:select:1;16'30 18.11:1
251;Terminy:select:1;19'50 18.11:2
251;Terminy:select:1;19'50 19.11:3
251;Terminy:select:1;13'45 19.11:4
251;Terminy:select:1;18'30 19.11:5
251;Terminy:select:1;14'45 20.11:6
251;Terminy:select:1;19'50 20.11:7
251;Terminy:select:1;13'45 20.11:8
251;Terminy:select:1;14'45 21.11:9
251;Terminy:select:1;19'50 21.11:10
251;Terminy:select:1;13'45 21.11:11
251;Terminy:select:1;14'45 22.11:12
251;Terminy:select:1;19'50 22.11:13
251;Terminy:select:1;13'40 22.11:14
251;Terminy:select:1;14'50 23.11:15
251;Terminy:select:1;19'50 23.11:16
251;Terminy:select:1;13'40 23.11:17
251;Terminy:select:1;10'00 23.11:18
251;Terminy:select:1;14'45 24.11:19
251;Terminy:select:1;19'50 24.11:20
251;Terminy:select:1;13'40 24.11:21
251;Terminy:select:1;14'50 25.11:22
251;Terminy:select:1;19'50 25.11:23
251;Terminy:select:1;13'40 25.11:24
252;Terminy:select:1;10'30 18.11:0
252;Terminy:select:1;15'30 18.11:1
252;Terminy:select:1;10'20 19.11:2
252;Terminy:select:1;10'00 20.11:3
252;Terminy:select:1;10'00 21.11:4
252;Terminy:select:1;10'00 22.11:5
252;Terminy:select:1;10'00 24.11:6
252;Terminy:select:1;11'00 25.11:7
253;Terminy:select:1;11'10 18.11:0
253;Terminy:select:1;19'40 18.11:1
253;Terminy:select:1;20'10 19.11:2
253;Terminy:select:1;20'00 20.11:3
253;Terminy:select:1;20'00 21.11:4
253;Terminy:select:1;20'10 22.11:5
253;Terminy:select:1;20'10 23.11:6
253;Terminy:select:1;20'00 24.11:7
253;Terminy:select:1;20'10 25.11:8
254;Terminy:select:1;13'30 18.11:0
254;Terminy:select:1;21'10 18.11:1
255;Terminy:select:1;10'15 18.11:0
255;Terminy:select:1;12'30 18.11:1
256;Terminy:select:1;16'30 18.11:0
257;Terminy:select:1;11'30 18.11:0
257;Terminy:select:1;9'00 18.11:1
258;Terminy:select:1;10'00 18.11:0
259;Terminy:select:1;12'50 19.11:0
259;Terminy:select:1;15'00 19.11:1
259;Terminy:select:1;19'00 19.11:2
259;Terminy:select:1;21'30 19.11:3
259;Terminy:select:1;15'00 20.11:4
259;Terminy:select:1;19'00 20.11:5
259;Terminy:select:1;21'30 20.11:6
259;Terminy:select:1;15'00 21.11:7
259;Terminy:select:1;19'00 21.11:8
259;Terminy:select:1;21'30 21.11:9
259;Terminy:select:1;11'30 22.11:10
259;Terminy:select:1;15'00 22.11:11
259;Terminy:select:1;19'00 22.11:12
259;Terminy:select:1;21'30 22.11:13
259;Terminy:select:1;11'30 23.11:14
259;Terminy:select:1;15'00 23.11:15
259;Terminy:select:1;19'00 23.11:16
259;Terminy:select:1;21'30 23.11:17
259;Terminy:select:1;11'30 24.11:18
259;Terminy:select:1;15'00 24.11:19
259;Terminy:select:1;19'00 24.11:20
259;Terminy:select:1;21'30 24.11:21
259;Terminy:select:1;15'10 25.11:22
259;Terminy:select:1;19'00 25.11:23
259;Terminy:select:1;21'30 25.11:24
260;Terminy:select:1;11'10 19.11:0
260;Terminy:select:1;17'20 19.11:1
260;Terminy:select:1;11'30 20.11:2
260;Terminy:select:1;17'15 20.11:3
260;Terminy:select:1;11'30 21.11:4
260;Terminy:select:1;17'15 21.11:5
260;Terminy:select:1;11'40 22.11:6
260;Terminy:select:1;17'15 22.11:7
260;Terminy:select:1;12'00 23.11:8
260;Terminy:select:1;17'20 23.11:9
260;Terminy:select:1;11'40 24.11:10
260;Terminy:select:1;17'15 24.11:11
260;Terminy:select:1;11'30 25.11:12
260;Terminy:select:1;17'15 25.11:13
261;Terminy:select:1;14'40 19.11:0
261;Terminy:select:1;16'00 19.11:1
261;Terminy:select:1;21'20 19.11:2
261;Terminy:select:1;14'20 20.11:3
261;Terminy:select:1;18'15 20.11:4
261;Terminy:select:1;21'00 20.11:5
261;Terminy:select:1;14'20 21.11:6
261;Terminy:select:1;18'15 21.11:7
261;Terminy:select:1;21'00 21.11:8
261;Terminy:select:1;14'30 22.11:9
261;Terminy:select:1;20'00 22.11:10
261;Terminy:select:1;14'40 23.11:11
261;Terminy:select:1;18'15 23.11:12
261;Terminy:select:1;21'00 23.11:13
261;Terminy:select:1;14'30 24.11:14
261;Terminy:select:1;18'15 24.11:15
261;Terminy:select:1;21'00 24.11:16
261;Terminy:select:1;14'30 25.11:17
261;Terminy:select:1;20'00 25.11:18
262;Terminy:select:1;10'10 19.11:0
262;Terminy:select:1;12'20 19.11:1
262;Terminy:select:1;14'00 19.11:2
262;Terminy:select:1;17'30 19.11:3
262;Terminy:select:1;10'40 20.11:4
262;Terminy:select:1;13'00 20.11:5
262;Terminy:select:1;14'30 20.11:6
262;Terminy:select:1;17'30 20.11:7
262;Terminy:select:1;10'40 21.11:8
262;Terminy:select:1;13'00 21.11:9
262;Terminy:select:1;14'30 21.11:10
262;Terminy:select:1;17'30 21.11:11
262;Terminy:select:1;10'30 22.11:12
262;Terminy:select:1;13'00 22.11:13
262;Terminy:select:1;14'15 22.11:14
262;Terminy:select:1;17'30 22.11:15
262;Terminy:select:1;10'30 23.11:16
262;Terminy:select:1;13'00 23.11:17
262;Terminy:select:1;14'15 23.11:18
262;Terminy:select:1;17'30 23.11:19
262;Terminy:select:1;10'30 24.11:20
262;Terminy:select:1;13'00 24.11:21
262;Terminy:select:1;14'15 24.11:22
262;Terminy:select:1;17'30 24.11:23
262;Terminy:select:1;10'00 25.11:24
262;Terminy:select:1;13'10 25.11:25
262;Terminy:select:1;14'15 25.11:26
262;Terminy:select:1;17'30 25.11:27
263;Terminy:select:1;10'20 20.11:0
263;Terminy:select:1;12'40 20.11:1
263;Terminy:select:1;10'20 21.11:2
263;Terminy:select:1;12'40 21.11:3
264;Terminy:select:1;18'00 22.11:0
265;Terminy:select:1;13'00 25.11:0
265;Terminy:select:1;18'00 25.11:1
266;Terminy:select:1;9'30 25.11:0
266;Terminy:select:1;10'00 25.11:1
267;Terminy:select:1;9'00 25.11:0
268;Terminy:select:1;13'00* 18.11:0
268;Terminy:select:1;18'00* 18.11:1
269;Terminy:select:1;12'50 18.11:0
269;Terminy:select:1;14'45 18.11:1
269;Terminy:select:1;15'50 18.11:2
269;Terminy:select:1;18'30 18.11:3
269;Terminy:select:1;21'10 18.11:4
269;Terminy:select:1;10'45 19.11:5
269;Terminy:select:1;13'20 19.11:6
269;Terminy:select:1;16'00 19.11:7
269;Terminy:select:1;18'15 19.11:8
269;Terminy:select:1;21'00 19.11:9
269;Terminy:select:1;10'45 20.11:10
269;Terminy:select:1;13'20 20.11:11
269;Terminy:select:1;16'00 20.11:12
269;Terminy:select:1;18'15 20.11:13
269;Terminy:select:1;21'00 20.11:14
269;Terminy:select:1;11'50 21.11:15
269;Terminy:select:1;14'20 21.11:16
269;Terminy:select:1;16'10 21.11:17
269;Terminy:select:1;18'15 21.11:18
269;Terminy:select:1;20'50 21.11:19
269;Terminy:select:1;13'20 22.11:20
269;Terminy:select:1;16'00 22.11:21
269;Terminy:select:1;18'15 22.11:22
269;Terminy:select:1;20'50 22.11:23
269;Terminy:select:1;10'45 23.11:24
269;Terminy:select:1;13'20 23.11:25
269;Terminy:select:1;16'00 23.11:26
269;Terminy:select:1;18'15 23.11:27
269;Terminy:select:1;21'00 23.11:28
269;Terminy:select:1;10'45 24.11:29
269;Terminy:select:1;13'20 24.11:30
269;Terminy:select:1;16'00 24.11:31
269;Terminy:select:1;18'15 24.11:32
269;Terminy:select:1;21'00 24.11:33
269;Terminy:select:1;10'45 25.11:34
269;Terminy:select:1;13'30 25.11:35
269;Terminy:select:1;16'00 25.11:36
269;Terminy:select:1;18'15 25.11:37
269;Terminy:select:1;20'50 25.11:38
269;Terminy:select:1;9'00 25.11:39
270;Terminy:select:1;13'45 18.11:0
270;Terminy:select:1;15'30 18.11:1
270;Terminy:select:1;17'20 18.11:2
270;Terminy:select:1;12'15 19.11:3
270;Terminy:select:1;14'15 19.11:4
270;Terminy:select:1;16'45 19.11:5
270;Terminy:select:1;11'00 20.11:6
270;Terminy:select:1;16'45 20.11:7
270;Terminy:select:1;11'00 21.11:8
270;Terminy:select:1;14'30 21.11:9
270;Terminy:select:1;16'45 21.11:10
270;Terminy:select:1;14'30 22.11:11
270;Terminy:select:1;16'45 22.11:12
270;Terminy:select:1;10'15 23.11:13
270;Terminy:select:1;14'30 23.11:14
270;Terminy:select:1;16'45 23.11:15
270;Terminy:select:1;14'30 24.11:16
270;Terminy:select:1;16'45 24.11:17
270;Terminy:select:1;11'15 25.11:18
270;Terminy:select:1;14'30 25.11:19
270;Terminy:select:1;16'45 25.11:20
271;Terminy:select:1;10'50 18.11:0
271;Terminy:select:1;17'30 18.11:1
271;Terminy:select:1;20'50 18.11:2
271;Terminy:select:1;19'30 19.11:3
271;Terminy:select:1;10'50 19.11:4
271;Terminy:select:1;19'30 20.11:5
271;Terminy:select:1;19'30 21.11:6
271;Terminy:select:1;19'30 23.11:7
272;Terminy:select:1;14'10 18.11:0
272;Terminy:select:1;19'30 18.11:1
272;Terminy:select:1;13'00 20.11:2
272;Terminy:select:1;13'00 21.11:3
272;Terminy:select:1;12'50 22.11:4
272;Terminy:select:1;13'00 23.11:5
272;Terminy:select:1;13'00 24.11:6
272;Terminy:select:1;12'45 25.11:7
273;Terminy:select:1;12'30 18.11:0
273;Terminy:select:1;14'20 18.11:1
273;Terminy:select:1;16'40 18.11:2
273;Terminy:select:1;19'00 18.11:3
273;Terminy:select:1;21'00 18.11:4
273;Terminy:select:1;16'20 19.11:5
273;Terminy:select:1;18'30 19.11:6
273;Terminy:select:1;20'50 19.11:7
273;Terminy:select:1;12'20 20.11:8
273;Terminy:select:1;16'20 20.11:9
273;Terminy:select:1;18'30 20.11:10
273;Terminy:select:1;20'50 20.11:11
273;Terminy:select:1;11'40 21.11:12
273;Terminy:select:1;18'40 21.11:13
273;Terminy:select:1;21'00 21.11:14
273;Terminy:select:1;12'30 22.11:15
273;Terminy:select:1;16'10 22.11:16
273;Terminy:select:1;18'40 22.11:17
273;Terminy:select:1;21'00 22.11:18
273;Terminy:select:1;13'30 23.11:19
273;Terminy:select:1;16'20 23.11:20
273;Terminy:select:1;18'30 23.11:21
273;Terminy:select:1;20'50 23.11:22
273;Terminy:select:1;12'20 24.11:23
273;Terminy:select:1;16'15 24.11:24
273;Terminy:select:1;18'30 24.11:25
273;Terminy:select:1;20'50 24.11:26
273;Terminy:select:1;12'20 25.11:27
273;Terminy:select:1;16'15 25.11:28
273;Terminy:select:1;18'40 25.11:29
273;Terminy:select:1;21'00 25.11:30
274;Terminy:select:1;17'45 18.11:0
274;Terminy:select:1;21'20 18.11:1
274;Terminy:select:1;12'30 19.11:2
274;Terminy:select:1;11'15 20.11:3
274;Terminy:select:1;11'15 21.11:4
274;Terminy:select:1;11'15 22.11:5
274;Terminy:select:1;11'15 23.11:6
274;Terminy:select:1;11'15 24.11:7
274;Terminy:select:1;11'00 25.11:8
275;Terminy:select:1;15'15 18.11:0
276;Terminy:select:1;11'45 18.11:0
277;Terminy:select:1;11'15 18.11:0
277;Terminy:select:1;20'00 18.11:1
278;Terminy:select:1;10'10 18.11:0
279;Terminy:select:1;10'20 18.11:0
280;Terminy:select:1;13'50 19.11:0
280;Terminy:select:1;18'45 19.11:1
280;Terminy:select:1;21'15 19.11:2
280;Terminy:select:1;13'10 20.11:3
280;Terminy:select:1;18'45 20.11:4
280;Terminy:select:1;21'15 20.11:5
280;Terminy:select:1;13'10 21.11:6
280;Terminy:select:1;18'50 21.11:7
280;Terminy:select:1;21'15 21.11:8
280;Terminy:select:1;14'00 22.11:9
280;Terminy:select:1;19'30 22.11:10
280;Terminy:select:1;21'15 22.11:11
280;Terminy:select:1;12'20 23.11:12
280;Terminy:select:1;18'45 23.11:13
280;Terminy:select:1;21'15 23.11:14
280;Terminy:select:1;13'10 24.11:15
280;Terminy:select:1;19'30 24.11:16
280;Terminy:select:1;21'15 24.11:17
280;Terminy:select:1;13'20 25.11:18
280;Terminy:select:1;19'30 25.11:19
280;Terminy:select:1;21'15 25.11:20
281;Terminy:select:1;12'45 19.11:0
281;Terminy:select:1;20'15 19.11:1
281;Terminy:select:1;15'15 20.11:2
281;Terminy:select:1;20'15 20.11:3
281;Terminy:select:1;15'15 21.11:4
281;Terminy:select:1;20'15 21.11:5
281;Terminy:select:1;12'40 22.11:6
281;Terminy:select:1;20'15 22.11:7
281;Terminy:select:1;12'45 23.11:8
281;Terminy:select:1;20'15 23.11:9
281;Terminy:select:1;12'45 24.11:10
281;Terminy:select:1;20'00 24.11:11
281;Terminy:select:1;20'15 25.11:12
282;Terminy:select:1;10'00 19.11:0
282;Terminy:select:1;15'30 19.11:1
282;Terminy:select:1;17'30 19.11:2
282;Terminy:select:1;10'00 20.11:3
282;Terminy:select:1;17'30 20.11:4
282;Terminy:select:1;10'00 21.11:5
282;Terminy:select:1;17'30 21.11:6
282;Terminy:select:1;10'00 22.11:7
282;Terminy:select:1;15'30 22.11:8
282;Terminy:select:1;18'30 22.11:9
282;Terminy:select:1;10'00 23.11:10
282;Terminy:select:1;15'30 23.11:11
282;Terminy:select:1;17'30 23.11:12
282;Terminy:select:1;10'00 24.11:13
282;Terminy:select:1;15'30 24.11:14
282;Terminy:select:1;18'30 24.11:15
282;Terminy:select:1;10'00 25.11:16
282;Terminy:select:1;15'30 25.11:17
282;Terminy:select:1;18'30 25.11:18
283;Terminy:select:1;12'00 19.11:0
283;Terminy:select:1;14'40 19.11:1
283;Terminy:select:1;17'00 19.11:2
283;Terminy:select:1;10'30 20.11:3
283;Terminy:select:1;14'40 20.11:4
283;Terminy:select:1;17'00 20.11:5
283;Terminy:select:1;10'30 21.11:6
283;Terminy:select:1;13'50 21.11:7
283;Terminy:select:1;16'20 21.11:8
283;Terminy:select:1;11'40 22.11:9
283;Terminy:select:1;14'50 22.11:10
283;Terminy:select:1;17'10 22.11:11
283;Terminy:select:1;10'30 23.11:12
283;Terminy:select:1;14'45 23.11:13
283;Terminy:select:1;17'00 23.11:14
283;Terminy:select:1;10'30 24.11:15
283;Terminy:select:1;14'40 24.11:16
283;Terminy:select:1;17'00 24.11:17
283;Terminy:select:1;10'15 25.11:18
283;Terminy:select:1;14'40 25.11:19
283;Terminy:select:1;17'00 25.11:20
284;Terminy:select:1;10'20 19.11:0
284;Terminy:select:1;15'45 19.11:1
284;Terminy:select:1;10'20 20.11:2
284;Terminy:select:1;15'40 20.11:3
284;Terminy:select:1;10'00 21.11:4
284;Terminy:select:1;15'40 21.11:5
284;Terminy:select:1;16'20 22.11:6
284;Terminy:select:1;11'45 23.11:7
284;Terminy:select:1;15'45 23.11:8
284;Terminy:select:1;10'20 24.11:9
284;Terminy:select:1;15'45 24.11:10
284;Terminy:select:1;10'30 25.11:11
284;Terminy:select:1;15'50 25.11:12
285;Terminy:select:1;19'00 19.11:0
285;Terminy:select:1;21'30 19.11:1
285;Terminy:select:1;19'00 20.11:2
285;Terminy:select:1;21'30 20.11:3
285;Terminy:select:1;19'00 21.11:4
285;Terminy:select:1;21'30 21.11:5
285;Terminy:select:1;19'00 22.11:6
285;Terminy:select:1;21'30 22.11:7
285;Terminy:select:1;19'00 23.11:8
285;Terminy:select:1;21'30 23.11:9
285;Terminy:select:1;19'00 24.11:10
285;Terminy:select:1;21'30 24.11:11
285;Terminy:select:1;19'00 25.11:12
285;Terminy:select:1;21'30 25.11:13
286;Terminy:select:1;10'00 19.11:0
286;Terminy:select:1;17'00 21.11:1
287;Terminy:select:1;12'45 20.11:0
287;Terminy:select:1;12'45 21.11:1
288;Terminy:select:1;14'30 20.11:0
289;Terminy:select:1;18'00 22.11:0
290;Terminy:select:1;18'00* 24.11:0
291;Terminy:select:1;13'00* 25.11:0
291;Terminy:select:1;18'00* 25.11:1
292;Terminy:select:1;9'00 25.11:0
293;Terminy:select:1;18'00* 18.11:0
294;Terminy:select:1;12'15 18.11:0
294;Terminy:select:1;15'20 18.11:1
294;Terminy:select:1;18'15 18.11:2
294;Terminy:select:1;20'50 18.11:3
294;Terminy:select:1;12'20 19.11:4
294;Terminy:select:1;15'00 19.11:5
294;Terminy:select:1;18'15 19.11:6
294;Terminy:select:1;20'50 19.11:7
294;Terminy:select:1;12'20 20.11:8
294;Terminy:select:1;15'00 20.11:9
294;Terminy:select:1;18'15 20.11:10
294;Terminy:select:1;20'50 20.11:11
294;Terminy:select:1;12'20 21.11:12
294;Terminy:select:1;15'00 21.11:13
294;Terminy:select:1;18'15 21.11:14
294;Terminy:select:1;20'50 21.11:15
294;Terminy:select:1;12'45 22.11:16
294;Terminy:select:1;15'20 22.11:17
294;Terminy:select:1;18'15 22.11:18
294;Terminy:select:1;20'50 22.11:19
294;Terminy:select:1;12'20 23.11:20
294;Terminy:select:1;15'00 23.11:21
294;Terminy:select:1;18'15 23.11:22
294;Terminy:select:1;20'50 23.11:23
294;Terminy:select:1;12'45 24.11:24
294;Terminy:select:1;15'20 24.11:25
294;Terminy:select:1;19'30 24.11:26
294;Terminy:select:1;20'30 24.11:27
294;Terminy:select:1;12'15 25.11:28
294;Terminy:select:1;15'20 25.11:29
294;Terminy:select:1;18'15 25.11:30
294;Terminy:select:1;20'50 25.11:31
295;Terminy:select:1;10'00 18.11:0
295;Terminy:select:1;13'00 18.11:1
295;Terminy:select:1;16'30 18.11:2
295;Terminy:select:1;12'30 19.11:3
295;Terminy:select:1;16'00 19.11:4
295;Terminy:select:1;10'00 20.11:5
295;Terminy:select:1;12'30 20.11:6
295;Terminy:select:1;16'00 20.11:7
295;Terminy:select:1;10'00 21.11:8
295;Terminy:select:1;12'30 21.11:9
295;Terminy:select:1;16'00 21.11:10
295;Terminy:select:1;12'30 22.11:11
295;Terminy:select:1;16'00 22.11:12
295;Terminy:select:1;10'00 23.11:13
295;Terminy:select:1;12'30 23.11:14
295;Terminy:select:1;16'00 23.11:15
295;Terminy:select:1;12'30 24.11:16
295;Terminy:select:1;15'50 24.11:17
295;Terminy:select:1;11'10 25.11:18
295;Terminy:select:1;13'15 25.11:19
295;Terminy:select:1;16'00 25.11:20
296;Terminy:select:1;14'15 18.11:0
296;Terminy:select:1;18'45 18.11:1
296;Terminy:select:1;21'10 18.11:2
296;Terminy:select:1;10'15 19.11:3
296;Terminy:select:1;14'45 19.11:4
296;Terminy:select:1;17'00 19.11:5
296;Terminy:select:1;21'45 19.11:6
296;Terminy:select:1;10'15 20.11:7
296;Terminy:select:1;14'45 20.11:8
296;Terminy:select:1;17'00 20.11:9
296;Terminy:select:1;21'45 20.11:10
296;Terminy:select:1;10'15 21.11:11
296;Terminy:select:1;14'45 21.11:12
296;Terminy:select:1;17'00 21.11:13
296;Terminy:select:1;21'45 21.11:14
296;Terminy:select:1;14'40 22.11:15
296;Terminy:select:1;19'30 22.11:16
296;Terminy:select:1;21'45 22.11:17
296;Terminy:select:1;10'15 23.11:18
296;Terminy:select:1;14'45 23.11:19
296;Terminy:select:1;17'00 23.11:20
296;Terminy:select:1;21'45 23.11:21
296;Terminy:select:1;10'10 24.11:22
296;Terminy:select:1;14'40 24.11:23
296;Terminy:select:1;22'00 24.11:24
296;Terminy:select:1;10'00 25.11:25
296;Terminy:select:1;14'45 25.11:26
296;Terminy:select:1;17'00 25.11:27
297;Terminy:select:1;19'45 18.11:0
298;Terminy:select:1;11'00 18.11:0
299;Terminy:select:1;15'00 18.11:0
300;Terminy:select:1;10'00 18.11:0
301;Terminy:select:1;19'15 19.11:0
301;Terminy:select:1;19'15 20.11:1
301;Terminy:select:1;19'15 21.11:2
301;Terminy:select:1;17'00 22.11:3
301;Terminy:select:1;19'15 23.11:4
301;Terminy:select:1;17'00 24.11:5
301;Terminy:select:1;20'15 25.11:6
302;Terminy:select:1;10'40 19.11:0
302;Terminy:select:1;17'30 19.11:1
302;Terminy:select:1;10'30 20.11:2
302;Terminy:select:1;17'30 20.11:3
302;Terminy:select:1;10'30 21.11:4
302;Terminy:select:1;17'30 21.11:5
302;Terminy:select:1;10'20 22.11:6
302;Terminy:select:1;20'00 22.11:7
302;Terminy:select:1;10'30 23.11:8
302;Terminy:select:1;17'30 23.11:9
302;Terminy:select:1;10'20 24.11:10
302;Terminy:select:1;19'45 24.11:11
302;Terminy:select:1;10'20 25.11:12
302;Terminy:select:1;19'20 25.11:13
303;Terminy:select:1;13'20 19.11:0
303;Terminy:select:1;20'15 19.11:1
303;Terminy:select:1;13'10 20.11:2
303;Terminy:select:1;20'15 20.11:3
303;Terminy:select:1;13'10 21.11:4
303;Terminy:select:1;20'15 21.11:5
303;Terminy:select:1;13'10 22.11:6
303;Terminy:select:1;13'10 23.11:7
303;Terminy:select:1;20'15 23.11:8
303;Terminy:select:1;13'10 24.11:9
303;Terminy:select:1;13'00 25.11:10
304;Terminy:select:1;18'00* 22.11:0
305;Terminy:select:1;18'00* 24.11:0
306;Terminy:select:1;18'00* 25.11:0
307;Terminy:select:1;9'00 25.11:0
308;Terminy:select:1;13'00 18.11:0
308;Terminy:select:1;18'00 18.11:1
309;Terminy:select:1;10'40 18.11:0
309;Terminy:select:1;15'30 18.11:1
309;Terminy:select:1;17'15 18.11:2
309;Terminy:select:1;18'30 18.11:3
309;Terminy:select:1;21'10 18.11:4
309;Terminy:select:1;11'30 19.11:5
309;Terminy:select:1;14'10 19.11:6
309;Terminy:select:1;16'00 19.11:7
309;Terminy:select:1;18'40 19.11:8
309;Terminy:select:1;21'15 19.11:9
309;Terminy:select:1;11'45 20.11:10
309;Terminy:select:1;16'00 20.11:11
309;Terminy:select:1;18'40 20.11:12
309;Terminy:select:1;21'15 20.11:13
309;Terminy:select:1;11'45 21.11:14
309;Terminy:select:1;16'00 21.11:15
309;Terminy:select:1;18'40 21.11:16
309;Terminy:select:1;21'15 21.11:17
309;Terminy:select:1;11'30 22.11:18
309;Terminy:select:1;14'10 22.11:19
309;Terminy:select:1;16'00 22.11:20
309;Terminy:select:1;18'40 22.11:21
309;Terminy:select:1;21'15 22.11:22
309;Terminy:select:1;11'30 23.11:23
309;Terminy:select:1;14'10 23.11:24
309;Terminy:select:1;16'00 23.11:25
309;Terminy:select:1;18'40 23.11:26
309;Terminy:select:1;21'15 23.11:27
309;Terminy:select:1;11'30 24.11:28
309;Terminy:select:1;14'10 24.11:29
309;Terminy:select:1;16'00 24.11:30
309;Terminy:select:1;18'40 24.11:31
309;Terminy:select:1;21'15 24.11:32
309;Terminy:select:1;12'00 25.11:33
309;Terminy:select:1;16'00 25.11:34
309;Terminy:select:1;18'40 25.11:35
309;Terminy:select:1;21'15 25.11:36
310;Terminy:select:1;12'15 18.11:0
310;Terminy:select:1;14'40 18.11:1
310;Terminy:select:1;17'00 18.11:2
310;Terminy:select:1;10'30 19.11:3
310;Terminy:select:1;12'50 19.11:4
310;Terminy:select:1;16'45 19.11:5
310;Terminy:select:1;10'30 20.11:6
310;Terminy:select:1;12'50 20.11:7
310;Terminy:select:1;16'45 20.11:8
